967|Richmond & Hawkesbury|Fremantle & Southern Suburbs|AU
968|Richmond & Hawkesbury|North Shore & Northern Beaches|AU
969|Richmond & Hawkesbury|North West & Hills District|AU
970|Richmond & Hawkesbury|Northern Suburbs|AU
971|Richmond & Hawkesbury|Northern Suburbs & Joondalup|AU
972|Richmond & Hawkesbury|Parramatta & Western Suburbs|AU
973|Richmond & Hawkesbury||AU
974|Richmond & Hawkesbury|Ryde & Macquarie Park|AU
975|Richmond & Hawkesbury|South West & M5 Corridor|AU
976|Richmond & Hawkesbury|Southern Suburbs & Logan|AU
977|Richmond & Hawkesbury|Southern Suburbs & Sutherland Shire|AU
978|Richmond & Hawkesbury|Western Suburbs|AU
979|Richmond & Hawkesbury|Western Suburbs & Ipswich|AU
980|Richmond & Hawkesbury||AU
981|Riverland & Murray Mallee|Bayside & Eastern Suburbs|AU
982|Riverland & Murray Mallee|Bayside & South Eastern Suburbs|AU
983|Riverland & Murray Mallee|CBD & Inner Suburbs|AU
984|Riverland & Murray Mallee|CBD, Inner & Western Suburbs|AU
985|Riverland & Murray Mallee|CBD, Inner West & Eastern Suburbs|AU
986|Riverland & Murray Mallee|Eastern Suburbs|AU
987|Riverland & Murray Mallee|Fremantle & Southern Suburbs|AU
988|Riverland & Murray Mallee|North Shore & Northern Beaches|AU
989|Riverland & Murray Mallee|North West & Hills District|AU
990|Riverland & Murray Mallee|Northern Suburbs|AU
991|Riverland & Murray Mallee|Northern Suburbs & Joondalup|AU
992|Riverland & Murray Mallee|Parramatta & Western Suburbs|AU
993|Riverland & Murray Mallee||AU
994|Riverland & Murray Mallee|Ryde & Macquarie Park|AU
995|Riverland & Murray Mallee|South West & M5 Corridor|AU
996|Riverland & Murray Mallee|Southern Suburbs & Logan|AU
997|Riverland & Murray Mallee|Southern Suburbs & Sutherland Shire|AU
998|Riverland & Murray Mallee|Western Suburbs|AU
999|Riverland & Murray Mallee|Western Suburbs & Ipswich|AU
1000|Riverland & Murray Mallee||AU
1001|Rockhampton & Capricorn Coast|Bayside & Eastern Suburbs|AU
1002|Rockhampton & Capricorn Coast|Bayside & South Eastern Suburbs|AU
1003|Rockhampton & Capricorn Coast|CBD & Inner Suburbs|AU
1004|Rockhampton & Capricorn Coast|CBD, Inner & Western Suburbs|AU
1005|Rockhampton & Capricorn Coast|CBD, Inner West & Eastern Suburbs|AU
1006|Rockhampton & Capricorn Coast|Eastern Suburbs|AU
1007|Rockhampton & Capricorn Coast|Fremantle & Southern Suburbs|AU
1008|Rockhampton & Capricorn Coast|North Shore & Northern Beaches|AU
1009|Rockhampton & Capricorn Coast|North West & Hills District|AU
1010|Rockhampton & Capricorn Coast|Northern Suburbs|AU
1011|Rockhampton & Capricorn Coast|Northern Suburbs & Joondalup|AU
1012|Rockhampton & Capricorn Coast|Parramatta & Western Suburbs|AU
1013|Rockhampton & Capricorn Coast||AU
1014|Rockhampton & Capricorn Coast|Ryde & Macquarie Park|AU
1015|Rockhampton & Capricorn Coast|South West & M5 Corridor|AU
1016|Rockhampton & Capricorn Coast|Southern Suburbs & Logan|AU
1017|Rockhampton & Capricorn Coast|Southern Suburbs & Sutherland Shire|AU
1018|Rockhampton & Capricorn Coast|Western Suburbs|AU
1019|Rockhampton & Capricorn Coast|Western Suburbs & Ipswich|AU
1020|Rockhampton & Capricorn Coast||AU
1021|Shepparton & Goulburn Valley|Bayside & Eastern Suburbs|AU
1022|Shepparton & Goulburn Valley|Bayside & South Eastern Suburbs|AU
1023|Shepparton & Goulburn Valley|CBD & Inner Suburbs|AU
1024|Shepparton & Goulburn Valley|CBD, Inner & Western Suburbs|AU
1025|Shepparton & Goulburn Valley|CBD, Inner West & Eastern Suburbs|AU
1026|Shepparton & Goulburn Valley|Eastern Suburbs|AU
1027|Shepparton & Goulburn Valley|Fremantle & Southern Suburbs|AU
1028|Shepparton & Goulburn Valley|North Shore & Northern Beaches|AU
1029|Shepparton & Goulburn Valley|North West & Hills District|AU
1030|Shepparton & Goulburn Valley|Northern Suburbs|AU
1031|Shepparton & Goulburn Valley|Northern Suburbs & Joondalup|AU
1032|Shepparton & Goulburn Valley|Parramatta & Western Suburbs|AU
1033|Shepparton & Goulburn Valley||AU
1034|Shepparton & Goulburn Valley|Ryde & Macquarie Park|AU
1035|Shepparton & Goulburn Valley|South West & M5 Corridor|AU
1036|Shepparton & Goulburn Valley|Southern Suburbs & Logan|AU
1037|Shepparton & Goulburn Valley|Southern Suburbs & Sutherland Shire|AU
1038|Shepparton & Goulburn Valley|Western Suburbs|AU
1039|Shepparton & Goulburn Valley|Western Suburbs & Ipswich|AU
1040|Shepparton & Goulburn Valley||AU
1041|Somerset & Lockyer|Bayside & Eastern Suburbs|AU
1042|Somerset & Lockyer|Bayside & South Eastern Suburbs|AU
1043|Somerset & Lockyer|CBD & Inner Suburbs|AU
1044|Somerset & Lockyer|CBD, Inner & Western Suburbs|AU
1045|Somerset & Lockyer|CBD, Inner West & Eastern Suburbs|AU
1046|Somerset & Lockyer|Eastern Suburbs|AU
1047|Somerset & Lockyer|Fremantle & Southern Suburbs|AU
1048|Somerset & Lockyer|North Shore & Northern Beaches|AU
1049|Somerset & Lockyer|North West & Hills District|AU
1050|Somerset & Lockyer|Northern Suburbs|AU
1051|Somerset & Lockyer|Northern Suburbs & Joondalup|AU
1052|Somerset & Lockyer|Parramatta & Western Suburbs|AU
1053|Somerset & Lockyer||AU
1054|Somerset & Lockyer|Ryde & Macquarie Park|AU
1055|Somerset & Lockyer|South West & M5 Corridor|AU
1056|Somerset & Lockyer|Southern Suburbs & Logan|AU
1057|Somerset & Lockyer|Southern Suburbs & Sutherland Shire|AU
1058|Somerset & Lockyer|Western Suburbs|AU
1059|Somerset & Lockyer|Western Suburbs & Ipswich|AU
1060|Somerset & Lockyer||AU
1061|Sunshine Coast|Bayside & Eastern Suburbs|AU
1062|Sunshine Coast|Bayside & South Eastern Suburbs|AU
1063|Sunshine Coast|CBD & Inner Suburbs|AU
1064|Sunshine Coast|CBD, Inner & Western Suburbs|AU
1065|Sunshine Coast|CBD, Inner West & Eastern Suburbs|AU
1066|Sunshine Coast|Eastern Suburbs|AU
1067|Sunshine Coast|Fremantle & Southern Suburbs|AU
1068|Sunshine Coast|North Shore & Northern Beaches|AU
1069|Sunshine Coast|North West & Hills District|AU
1070|Sunshine Coast|Northern Suburbs|AU
1071|Sunshine Coast|Northern Suburbs & Joondalup|AU
1072|Sunshine Coast|Parramatta & Western Suburbs|AU
1073|Sunshine Coast||AU
1074|Sunshine Coast|Ryde & Macquarie Park|AU
1075|Sunshine Coast|South West & M5 Corridor|AU
1076|Sunshine Coast|Southern Suburbs & Logan|AU
1077|Sunshine Coast|Southern Suburbs & Sutherland Shire|AU
1078|Sunshine Coast|Western Suburbs|AU
1079|Sunshine Coast|Western Suburbs & Ipswich|AU
1080|Sunshine Coast||AU
1081|Sydney|Bayside & Eastern Suburbs|AU
1082|Sydney|Bayside & South Eastern Suburbs|AU
1083|Sydney|CBD & Inner Suburbs|AU
1084|Sydney|CBD, Inner & Western Suburbs|AU
1085|Sydney|CBD, Inner West & Eastern Suburbs|AU
1086|Sydney|Eastern Suburbs|AU
1087|Sydney|Fremantle & Southern Suburbs|AU
1088|Sydney|North Shore & Northern Beaches|AU
1089|Sydney|North West & Hills District|AU
1090|Sydney|Northern Suburbs|AU
1091|Sydney|Northern Suburbs & Joondalup|AU
1092|Sydney|Parramatta & Western Suburbs|AU
1093|Sydney||AU
1094|Sydney|Ryde & Macquarie Park|AU
1095|Sydney|South West & M5 Corridor|AU
1096|Sydney|Southern Suburbs & Logan|AU
1097|Sydney|Southern Suburbs & Sutherland Shire|AU
1098|Sydney|Western Suburbs|AU
1099|Sydney|Western Suburbs & Ipswich|AU
1100|Sydney||AU
1101|Tamworth & North West NSW|Bayside & Eastern Suburbs|AU
1102|Tamworth & North West NSW|Bayside & South Eastern Suburbs|AU
1103|Tamworth & North West NSW|CBD & Inner Suburbs|AU
1104|Tamworth & North West NSW|CBD, Inner & Western Suburbs|AU
1105|Tamworth & North West NSW|CBD, Inner West & Eastern Suburbs|AU
1106|Tamworth & North West NSW|Eastern Suburbs|AU
1107|Tamworth & North West NSW|Fremantle & Southern Suburbs|AU
1108|Tamworth & North West NSW|North Shore & Northern Beaches|AU
1109|Tamworth & North West NSW|North West & Hills District|AU
1110|Tamworth & North West NSW|Northern Suburbs|AU
1111|Tamworth & North West NSW|Northern Suburbs & Joondalup|AU
1112|Tamworth & North West NSW|Parramatta & Western Suburbs|AU
1113|Tamworth & North West NSW||AU
1114|Tamworth & North West NSW|Ryde & Macquarie Park|AU
1115|Tamworth & North West NSW|South West & M5 Corridor|AU
1116|Tamworth & North West NSW|Southern Suburbs & Logan|AU
1117|Tamworth & North West NSW|Southern Suburbs & Sutherland Shire|AU
1118|Tamworth & North West NSW|Western Suburbs|AU
1119|Tamworth & North West NSW|Western Suburbs & Ipswich|AU
1120|Tamworth & North West NSW||AU
1121|Toowoomba & Darling Downs|Bayside & Eastern Suburbs|AU
1122|Toowoomba & Darling Downs|Bayside & South Eastern Suburbs|AU
1123|Toowoomba & Darling Downs|CBD & Inner Suburbs|AU
1124|Toowoomba & Darling Downs|CBD, Inner & Western Suburbs|AU
1125|Toowoomba & Darling Downs|CBD, Inner West & Eastern Suburbs|AU
1126|Toowoomba & Darling Downs|Eastern Suburbs|AU
1127|Toowoomba & Darling Downs|Fremantle & Southern Suburbs|AU
1128|Toowoomba & Darling Downs|North Shore & Northern Beaches|AU
1129|Toowoomba & Darling Downs|North West & Hills District|AU
1130|Toowoomba & Darling Downs|Northern Suburbs|AU
1131|Toowoomba & Darling Downs|Northern Suburbs & Joondalup|AU
1132|Toowoomba & Darling Downs|Parramatta & Western Suburbs|AU
1133|Toowoomba & Darling Downs||AU
1134|Toowoomba & Darling Downs|Ryde & Macquarie Park|AU
1135|Toowoomba & Darling Downs|South West & M5 Corridor|AU
1136|Toowoomba & Darling Downs|Southern Suburbs & Logan|AU
1137|Toowoomba & Darling Downs|Southern Suburbs & Sutherland Shire|AU
1138|Toowoomba & Darling Downs|Western Suburbs|AU
1139|Toowoomba & Darling Downs|Western Suburbs & Ipswich|AU
1140|Toowoomba & Darling Downs||AU
1141|Townsville & Northern QLD|Bayside & Eastern Suburbs|AU
1142|Townsville & Northern QLD|Bayside & South Eastern Suburbs|AU
1143|Townsville & Northern QLD|CBD & Inner Suburbs|AU
1144|Townsville & Northern QLD|CBD, Inner & Western Suburbs|AU
1145|Townsville & Northern QLD|CBD, Inner West & Eastern Suburbs|AU
1146|Townsville & Northern QLD|Eastern Suburbs|AU
1147|Townsville & Northern QLD|Fremantle & Southern Suburbs|AU
1148|Townsville & Northern QLD|North Shore & Northern Beaches|AU
1149|Townsville & Northern QLD|North West & Hills District|AU
1150|Townsville & Northern QLD|Northern Suburbs|AU
1151|Townsville & Northern QLD|Northern Suburbs & Joondalup|AU
1152|Townsville & Northern QLD|Parramatta & Western Suburbs|AU
1153|Townsville & Northern QLD||AU
1154|Townsville & Northern QLD|Ryde & Macquarie Park|AU
1155|Townsville & Northern QLD|South West & M5 Corridor|AU
1156|Townsville & Northern QLD|Southern Suburbs & Logan|AU
1157|Townsville & Northern QLD|Southern Suburbs & Sutherland Shire|AU
1158|Townsville & Northern QLD|Western Suburbs|AU
1159|Townsville & Northern QLD|Western Suburbs & Ipswich|AU
1160|Townsville & Northern QLD||AU
1161|Traralgon & La Trobe Valley|Bayside & Eastern Suburbs|AU
1162|Traralgon & La Trobe Valley|Bayside & South Eastern Suburbs|AU
1163|Traralgon & La Trobe Valley|CBD & Inner Suburbs|AU
1164|Traralgon & La Trobe Valley|CBD, Inner & Western Suburbs|AU
1165|Traralgon & La Trobe Valley|CBD, Inner West & Eastern Suburbs|AU
1166|Traralgon & La Trobe Valley|Eastern Suburbs|AU
1167|Traralgon & La Trobe Valley|Fremantle & Southern Suburbs|AU
1168|Traralgon & La Trobe Valley|North Shore & Northern Beaches|AU
1169|Traralgon & La Trobe Valley|North West & Hills District|AU
1170|Traralgon & La Trobe Valley|Northern Suburbs|AU
1171|Traralgon & La Trobe Valley|Northern Suburbs & Joondalup|AU
1172|Traralgon & La Trobe Valley|Parramatta & Western Suburbs|AU
1173|Traralgon & La Trobe Valley||AU
1174|Traralgon & La Trobe Valley|Ryde & Macquarie Park|AU
1175|Traralgon & La Trobe Valley|South West & M5 Corridor|AU
1176|Traralgon & La Trobe Valley|Southern Suburbs & Logan|AU
1177|Traralgon & La Trobe Valley|Southern Suburbs & Sutherland Shire|AU
1178|Traralgon & La Trobe Valley|Western Suburbs|AU
1179|Traralgon & La Trobe Valley|Western Suburbs & Ipswich|AU
1180|Traralgon & La Trobe Valley||AU
1181|Tumut, Southern Highlands & Snowy|Bayside & Eastern Suburbs|AU
1182|Tumut, Southern Highlands & Snowy|Bayside & South Eastern Suburbs|AU
1183|Tumut, Southern Highlands & Snowy|CBD & Inner Suburbs|AU
1184|Tumut, Southern Highlands & Snowy|CBD, Inner & Western Suburbs|AU
1185|Tumut, Southern Highlands & Snowy|CBD, Inner West & Eastern Suburbs|AU
1186|Tumut, Southern Highlands & Snowy|Eastern Suburbs|AU
1187|Tumut, Southern Highlands & Snowy|Fremantle & Southern Suburbs|AU
1188|Tumut, Southern Highlands & Snowy|North Shore & Northern Beaches|AU
1189|Tumut, Southern Highlands & Snowy|North West & Hills District|AU
1190|Tumut, Southern Highlands & Snowy|Northern Suburbs|AU
1191|Tumut, Southern Highlands & Snowy|Northern Suburbs & Joondalup|AU
1192|Tumut, Southern Highlands & Snowy|Parramatta & Western Suburbs|AU
1193|Tumut, Southern Highlands & Snowy||AU
1194|Tumut, Southern Highlands & Snowy|Ryde & Macquarie Park|AU
1195|Tumut, Southern Highlands & Snowy|South West & M5 Corridor|AU
1196|Tumut, Southern Highlands & Snowy|Southern Suburbs & Logan|AU
1197|Tumut, Southern Highlands & Snowy|Southern Suburbs & Sutherland Shire|AU
1198|Tumut, Southern Highlands & Snowy|Western Suburbs|AU
1199|Tumut, Southern Highlands & Snowy|Western Suburbs & Ipswich|AU
1200|Tumut, Southern Highlands & Snowy||AU
1201|Wagga Wagga & Riverina|Bayside & Eastern Suburbs|AU
1202|Wagga Wagga & Riverina|Bayside & South Eastern Suburbs|AU
1203|Wagga Wagga & Riverina|CBD & Inner Suburbs|AU
1204|Wagga Wagga & Riverina|CBD, Inner & Western Suburbs|AU
1205|Wagga Wagga & Riverina|CBD, Inner West & Eastern Suburbs|AU
1206|Wagga Wagga & Riverina|Eastern Suburbs|AU
1207|Wagga Wagga & Riverina|Fremantle & Southern Suburbs|AU
1208|Wagga Wagga & Riverina|North Shore & Northern Beaches|AU
1209|Wagga Wagga & Riverina|North West & Hills District|AU
1210|Wagga Wagga & Riverina|Northern Suburbs|AU
1211|Wagga Wagga & Riverina|Northern Suburbs & Joondalup|AU
1212|Wagga Wagga & Riverina|Parramatta & Western Suburbs|AU
1213|Wagga Wagga & Riverina||AU
1214|Wagga Wagga & Riverina|Ryde & Macquarie Park|AU
1215|Wagga Wagga & Riverina|South West & M5 Corridor|AU
1216|Wagga Wagga & Riverina|Southern Suburbs & Logan|AU
1217|Wagga Wagga & Riverina|Southern Suburbs & Sutherland Shire|AU
1218|Wagga Wagga & Riverina|Western Suburbs|AU
1219|Wagga Wagga & Riverina|Western Suburbs & Ipswich|AU
1220|Wagga Wagga & Riverina||AU
1221|Whyalla & Eyre Peninsula|Bayside & Eastern Suburbs|AU
1222|Whyalla & Eyre Peninsula|Bayside & South Eastern Suburbs|AU
1223|Whyalla & Eyre Peninsula|CBD & Inner Suburbs|AU
1224|Whyalla & Eyre Peninsula|CBD, Inner & Western Suburbs|AU
1225|Whyalla & Eyre Peninsula|CBD, Inner West & Eastern Suburbs|AU
1226|Whyalla & Eyre Peninsula|Eastern Suburbs|AU
1227|Whyalla & Eyre Peninsula|Fremantle & Southern Suburbs|AU
1228|Whyalla & Eyre Peninsula|North Shore & Northern Beaches|AU
1229|Whyalla & Eyre Peninsula|North West & Hills District|AU
1230|Whyalla & Eyre Peninsula|Northern Suburbs|AU
1231|Whyalla & Eyre Peninsula|Northern Suburbs & Joondalup|AU
1232|Whyalla & Eyre Peninsula|Parramatta & Western Suburbs|AU
1233|Whyalla & Eyre Peninsula||AU
1234|Whyalla & Eyre Peninsula|Ryde & Macquarie Park|AU
1235|Whyalla & Eyre Peninsula|South West & M5 Corridor|AU
1236|Whyalla & Eyre Peninsula|Southern Suburbs & Logan|AU
1237|Whyalla & Eyre Peninsula|Southern Suburbs & Sutherland Shire|AU
1238|Whyalla & Eyre Peninsula|Western Suburbs|AU
1239|Whyalla & Eyre Peninsula|Western Suburbs & Ipswich|AU
1240|Whyalla & Eyre Peninsula||AU
1241|Wollongong, Illawarra & South Coast|Bayside & Eastern Suburbs|AU
1242|Wollongong, Illawarra & South Coast|Bayside & South Eastern Suburbs|AU
1243|Wollongong, Illawarra & South Coast|CBD & Inner Suburbs|AU
1244|Wollongong, Illawarra & South Coast|CBD, Inner & Western Suburbs|AU
1245|Wollongong, Illawarra & South Coast|CBD, Inner West & Eastern Suburbs|AU
1246|Wollongong, Illawarra & South Coast|Eastern Suburbs|AU
1247|Wollongong, Illawarra & South Coast|Fremantle & Southern Suburbs|AU
1248|Wollongong, Illawarra & South Coast|North Shore & Northern Beaches|AU
1249|Wollongong, Illawarra & South Coast|North West & Hills District|AU
1250|Wollongong, Illawarra & South Coast|Northern Suburbs|AU
1251|Wollongong, Illawarra & South Coast|Northern Suburbs & Joondalup|AU
1252|Wollongong, Illawarra & South Coast|Parramatta & Western Suburbs|AU
1253|Wollongong, Illawarra & South Coast||AU
1254|Wollongong, Illawarra & South Coast|Ryde & Macquarie Park|AU
1255|Wollongong, Illawarra & South Coast|South West & M5 Corridor|AU
1256|Wollongong, Illawarra & South Coast|Southern Suburbs & Logan|AU
1257|Wollongong, Illawarra & South Coast|Southern Suburbs & Sutherland Shire|AU
1258|Wollongong, Illawarra & South Coast|Western Suburbs|AU
1259|Wollongong, Illawarra & South Coast|Western Suburbs & Ipswich|AU
1260|Wollongong, Illawarra & South Coast||AU
1261|Yarra Valley & High Country|Bayside & Eastern Suburbs|AU
1262|Yarra Valley & High Country|Bayside & South Eastern Suburbs|AU
1263|Yarra Valley & High Country|CBD & Inner Suburbs|AU
1264|Yarra Valley & High Country|CBD, Inner & Western Suburbs|AU
1265|Yarra Valley & High Country|CBD, Inner West & Eastern Suburbs|AU
1266|Yarra Valley & High Country|Eastern Suburbs|AU
1267|Yarra Valley & High Country|Fremantle & Southern Suburbs|AU
1268|Yarra Valley & High Country|North Shore & Northern Beaches|AU
1269|Yarra Valley & High Country|North West & Hills District|AU
1270|Yarra Valley & High Country|Northern Suburbs|AU
1271|Yarra Valley & High Country|Northern Suburbs & Joondalup|AU
1272|Yarra Valley & High Country|Parramatta & Western Suburbs|AU
1273|Yarra Valley & High Country||AU
1274|Yarra Valley & High Country|Ryde & Macquarie Park|AU
1275|Yarra Valley & High Country|South West & M5 Corridor|AU
1276|Yarra Valley & High Country|Southern Suburbs & Logan|AU
1277|Yarra Valley & High Country|Southern Suburbs & Sutherland Shire|AU
1278|Yarra Valley & High Country|Western Suburbs|AU
1279|Yarra Valley & High Country|Western Suburbs & Ipswich|AU
1280|Yarra Valley & High Country||AU
1281|Yorke Peninsula & Clare Valley|Bayside & Eastern Suburbs|AU
1282|Yorke Peninsula & Clare Valley|Bayside & South Eastern Suburbs|AU
1283|Yorke Peninsula & Clare Valley|CBD & Inner Suburbs|AU
1284|Yorke Peninsula & Clare Valley|CBD, Inner & Western Suburbs|AU
1285|Yorke Peninsula & Clare Valley|CBD, Inner West & Eastern Suburbs|AU
1286|Yorke Peninsula & Clare Valley|Eastern Suburbs|AU
1287|Yorke Peninsula & Clare Valley|Fremantle & Southern Suburbs|AU
1288|Yorke Peninsula & Clare Valley|North Shore & Northern Beaches|AU
1289|Yorke Peninsula & Clare Valley|North West & Hills District|AU
1290|Yorke Peninsula & Clare Valley|Northern Suburbs|AU
1291|Yorke Peninsula & Clare Valley|Northern Suburbs & Joondalup|AU
1292|Yorke Peninsula & Clare Valley|Parramatta & Western Suburbs|AU
1293|Yorke Peninsula & Clare Valley||AU
1294|Yorke Peninsula & Clare Valley|Ryde & Macquarie Park|AU
1295|Yorke Peninsula & Clare Valley|South West & M5 Corridor|AU
1296|Yorke Peninsula & Clare Valley|Southern Suburbs & Logan|AU
1297|Yorke Peninsula & Clare Valley|Southern Suburbs & Sutherland Shire|AU
1298|Yorke Peninsula & Clare Valley|Western Suburbs|AU
1299|Yorke Peninsula & Clare Valley|Western Suburbs & Ipswich|AU
1300|Yorke Peninsula & Clare Valley||AU
